1565453925688,-0.1764,-1.2054,9.6922,0.2052,-0.3572,0.3116,66,99,592,35.7612816667,139.813998333,3.09766488651
1565453925748,-0.2352,-1.2936,9.6726,-0.0152,0.2356,-0.4028,66,99,592,35.7612833333,139.813998333,3.09766488651
1565453925762,-0.2156,-1.274,9.751,0.0,0.1824,0.2508,66,99,592,35.7612833333,139.813998333,3.09766488651
1565453925776,-0.1862,-1.2838,9.6726,0.2432,-0.4028,1.064,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925790,-0.2352,-1.323,9.6432,0.1444,-0.2964,0.4028,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925803,-0.2352,-1.3524,9.6432,0.2888,-0.0684,-0.1748,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925817,-0.2548,-1.1858,9.7608,0.0912,-0.1368,0.0684,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925831,-0.3332,-1.2446,9.7314,-0.0684,0.3876,0.1748,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925845,-0.2352,-1.2348,9.6824,-0.1064,-0.3268,0.0304,66,90,599,35.7612833333,139.813998333,2.99969559899
1565453925892,-0.1568,-1.323,9.6726,0.0988,-0.0836,0.19,66,90,599,35.7612833333,139.813998333,3.0584514217
1565453925906,-0.147,-1.3034,9.604,0.1444,0.0456,-0.4104,73,96,595,35.7612833333,139.813998333,3.0584514217
1565453925920,-0.245,-1.372,9.7216,-0.2356,0.0684,0.342,73,96,595,35.7612833333,139.813998333,3.0584514217
1565453925935,-0.147,-1.2642,9.8196,0.1976,-0.1672,-0.456,73,96,595,35.7612833333,139.813998333,3.0584514217
1565453925949,-0.2156,-1.225,9.8,-0.3496,-0.0228,0.1824,73,96,595,35.7612833333,139.813998333,3.0584514217
1565453925964,-0.2254,-1.3426,9.7216,0.3116,-0.2204,0.456,73,96,595,35.7612833333,139.813998333,3.0584514217
1565453925978,-0.1862,-1.1858,9.7412,-0.152,-0.1216,0.4408,73,93,591,35.7612833333,139.813998333,3.02310269443
1565453925997,-0.3038,-1.2544,9.7216,-0.2432,0.0532,-0.1824,73,93,591,35.7612833333,139.813998333,3.02310269443
1565453926056,-0.1568,-1.225,9.702,-0.3648,-0.038,-0.6688,73,93,591,35.7612833333,139.813998333,3.02310269443
1565453926070,-0.1862,-1.2544,9.751,0.0608,-0.076,0.4712,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926084,-0.1568,-1.1564,9.8196,-0.228,-0.2432,-0.3268,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926099,-0.245,-1.2348,9.7314,0.0304,0.5092,-0.2964,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926113,-0.2352,-1.3034,9.7706,0.0684,0.2128,-0.5624,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926128,-0.2744,-1.2054,9.7314,0.1976,0.0532,0.0988,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926142,-0.196,-1.1956,9.751,0.076,0.2204,0.0684,65,86,606,35.7612833333,139.813998333,2.95887109283
1565453926208,-0.2548,-1.1956,9.7804,0.038,-0.0836,0.2052,65,86,606,35.7612833333,139.813998333,2.79856871317
1565453926222,-0.245,-1.225,9.7706,-0.0836,0.2508,0.5092,73,73,596,35.7612833333,139.813998333,2.79856871317
1565453926237,-0.245,-1.2152,9.702,-0.2052,-0.5928,-0.6688,73,73,596,35.7612833333,139.813998333,2.79856871317
1565453926252,-0.3038,-1.323,9.6922,0.0988,0.114,-0.0456,73,73,596,35.7612833333,139.813998333,2.79856871317
1565453926266,-0.2058,-1.1858,9.8882,-0.1368,-0.0456,0.152,73,68,588,35.7612833333,139.813998333,2.73372468562
1565453926281,-0.2646,-1.3622,9.653,-0.1748,0.1292,0.3116,76,68,588,35.7612833333,139.813998333,2.73372468562
1565453926295,-0.1862,-1.2838,9.7412,-0.2128,0.3724,0.2432,76,68,588,35.7612833333,139.813998333,2.73372468562
1565453926361,-0.1568,-1.2544,9.5942,-0.2508,-0.0456,0.1064,76,68,588,35.7612833333,139.813998333,2.73372468562
1565453926375,-0.245,-1.2152,9.5844,-0.0456,-0.038,0.494,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926389,-0.1078,-1.3132,9.653,-0.2204,0.4332,0.266,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926403,-0.1372,-1.2348,9.6432,-0.1216,0.0912,0.0076,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926418,-0.2744,-1.3132,9.6726,0.0684,0.1976,-0.1976,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926433,-0.1666,-1.3034,9.7314,-0.0152,0.0,0.0076,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926447,-0.294,-1.2152,9.6432,0.2812,-0.0304,-0.1824,83,78,597,35.7612833333,139.813998333,2.81579353832
1565453926509,-0.1568,-1.2152,9.7608,0.038,0.1976,-0.342,83,78,597,35.7612833333,139.813998333,3.03990380183
1565453926523,-0.2548,-1.2446,9.751,-0.3952,0.2432,0.0608,59,93,601,35.7612833333,139.813998333,3.03990380183
1565453926536,-0.245,-1.323,9.7216,-0.5092,-0.038,-0.2432,59,93,601,35.7612833333,139.813998333,3.03990380183
1565453926551,-0.2156,-1.2642,9.8196,0.0532,0.1976,-0.5852,59,93,601,35.7612833333,139.813998333,3.03990380183
1565453926566,-0.1078,-1.274,9.6824,-0.1672,0.3496,-0.0608,71,88,601,35.7612833333,139.813998333,2.96891116197
1565453926583,-0.1862,-1.2642,9.751,0.1444,-0.2052,0.5016,71,88,601,35.7612833333,139.813998333,2.96891116197
1565453926598,-0.2548,-1.274,9.6628,-0.0152,0.0304,0.19,71,88,601,35.7612833333,139.813998333,2.96891116197
1565453926638,-0.2156,-1.225,9.702,-0.1444,0.1824,-0.8436,71,88,601,35.7612833333,139.813998333,2.96891116197
1565453926652,-0.2254,-1.2152,9.6138,0.0228,0.1444,0.1064,71,88,601,35.7612833333,139.813998333,2.96891116197
1565453926666,-0.1862,-1.225,9.6922,0.0912,-0.0456,-0.874,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926680,-0.2058,-1.2348,9.6824,0.038,-0.2356,0.0912,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926693,-0.1176,-1.2544,9.7118,-0.0152,0.1748,0.76,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926707,-0.1764,-1.3034,9.604,0.1976,0.0912,-0.2356,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926721,-0.2646,-1.372,9.8294,0.0228,0.2432,0.0836,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926734,-0.1372,-1.2054,9.6922,0.2204,0.3876,-0.4712,54,77,592,35.7612833333,139.813998333,2.89433088941
1565453926794,-0.1666,-1.2838,9.7314,0.114,0.2204,0.0456,54,77,592,35.7612833333,139.813998333,2.92916063308
1565453926808,-0.1568,-1.1956,9.7412,-0.2204,-0.2584,0.3116,55,81,603,35.7612833333,139.813998333,2.92916063308
1565453926822,-0.2842,-1.2838,9.7804,-0.0684,-0.0304,0.1596,55,81,603,35.7612833333,139.813998333,2.92916063308
1565453926836,-0.2744,-1.2054,9.6334,0.418,0.0,0.3572,55,81,603,35.7612833333,139.813998333,2.92916063308
1565453926850,-0.1666,-1.1858,9.7216,-0.0152,0.0,-0.3268,55,81,603,35.7612833333,139.813998333,2.92916063308
1565453926864,-0.245,-1.2642,9.6726,-0.0912,0.304,-0.0456,80,79,599,35.7612833333,139.813998333,2.83944743005
1565453926878,-0.196,-1.1956,9.6922,-0.1748,0.0456,-0.0228,80,79,599,35.7612833333,139.813998333,2.83944743005
1565453926892,-0.2548,-1.225,9.653,-0.2356,0.0912,0.038,80,79,599,35.7612833333,139.813998333,2.83944743005
1565453926932,-0.2058,-1.2544,9.751,0.1292,0.0532,-0.4028,80,79,599,35.7612833333,139.813998333,2.83944743005
1565453926946,-0.1568,-1.3034,9.7118,-0.076,0.1216,0.114,80,79,599,35.7612833333,139.813998333,2.83944743005
1565453926961,-0.196,-1.3132,9.751,0.2812,0.2204,-0.1672,83,90,598,35.7612833333,139.813998333,2.96769146445
1565453926975,-0.2058,-1.2544,9.6726,-0.2508,0.304,-0.342,83,90,598,35.7612833333,139.813998333,2.96769146445
1565453926989,-0.2254,-1.3524,9.8294,-0.0988,-0.0228,-0.1748,83,90,598,35.7612833333,139.813998333,2.96769146445
1565453927004,-0.1568,-1.4014,9.6628,0.1064,0.3192,0.1216,83,90,598,35.7612833333,139.813998333,2.96769146445
1565453927018,-0.2058,-1.2544,9.7412,0.4484,-0.0988,0.1748,83,90,598,35.7612833333,139.813998333,2.96769146445
1565453927065,-0.1764,-1.2348,9.7804,0.0608,-0.1748,-0.2052,83,90,598,35.7612833333,139.813998333,3.0049494911
1565453927079,-0.245,-1.2348,9.9078,-0.3192,0.4408,-0.2508,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927094,-0.2254,-1.2446,9.8196,0.0684,0.038,0.2356,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927108,-0.2058,-1.323,9.751,-0.7372,-0.304,0.0836,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927123,-0.1568,-1.2544,9.7902,-0.2204,0.2584,-0.0456,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927137,-0.196,-1.2446,9.7314,0.3572,0.2888,0.3496,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927152,-0.2352,-1.2642,9.751,-0.19,0.0228,0.0228,77,92,590,35.7612833333,139.813998333,3.0049494911
1565453927220,-0.1764,-1.2152,9.7804,0.0076,-0.4104,-0.1064,75,65,594,35.761285,139.814,2.7076392842
1565453927234,-0.2156,-1.1466,9.6334,0.076,0.3952,-0.114,75,65,594,35.761285,139.814,2.7076392842
1565453927249,-0.2156,-1.2544,9.7902,-0.2356,-0.0228,-0.1672,75,65,594,35.761285,139.814,2.7076392842
1565453927263,-0.1764,-1.323,9.604,0.3648,0.0,0.6384,73,91,601,35.761285,139.814,2.99969559899
1565453927278,-0.2254,-1.2838,9.7314,0.1444,0.2204,-0.0304,73,91,601,35.761285,139.814,2.99969559899
1565453927292,-0.2842,-1.2054,9.8196,0.2888,-0.2812,-0.3116,73,91,601,35.761285,139.814,2.99969559899
1565453927306,-0.2254,-1.2446,9.7608,-0.304,-0.0456,0.4864,73,91,601,35.761285,139.814,2.99969559899
1565453927358,-0.2352,-1.3034,9.8,-0.4636,-0.3724,0.1368,73,91,601,35.761285,139.814,2.83510808874
1565453927372,-0.1862,-1.2544,9.6236,0.2128,-0.1368,0.4408,78,78,591,35.761285,139.814,2.83510808874
1565453927386,-0.1862,-1.2446,9.653,-0.3344,-0.2128,-0.0228,78,78,591,35.761285,139.814,2.83510808874
1565453927400,-0.1764,-1.2838,9.653,0.266,-0.2432,0.038,78,78,591,35.761285,139.814,2.83510808874
1565453927416,-0.2156,-1.2642,9.604,0.0684,0.1216,-0.304,78,78,591,35.761285,139.814,2.83510808874
1565453927430,-0.2058,-1.2348,9.6922,-0.1292,-0.2356,-0.228,78,78,591,35.761285,139.814,2.83510808874
1565453927446,-0.2744,-1.274,9.6824,-0.0228,0.0532,-0.0836,78,78,591,35.761285,139.814,2.83510808874
1565453927499,-0.1666,-1.2936,9.6824,0.0076,0.4028,0.4332,73,97,597,35.761285,139.814,3.0702851888
1565453927512,-0.2254,-1.1956,9.6726,-0.0912,0.1748,0.4788,73,97,597,35.761285,139.814,3.0702851888
1565453927526,-0.196,-1.2446,9.7706,0.0988,-0.0076,-0.114,73,97,597,35.761285,139.814,3.0702851888
1565453927541,-0.1666,-1.2838,9.653,0.3648,-0.0912,-0.0532,73,97,597,35.761285,139.814,3.0702851888
1565453927555,-0.1568,-1.2936,9.702,0.0152,-0.038,-0.1064,76,85,603,35.761285,139.814,2.92292370772
1565453927568,-0.147,-1.3034,9.6726,0.0608,-0.076,0.1064,76,85,603,35.761285,139.814,2.92292370772
1565453927583,-0.1764,-1.1662,9.7412,-0.0684,0.4104,0.1748,76,85,603,35.761285,139.814,2.92292370772
1565453927596,-0.1862,-1.2152,9.7314,-0.266,-0.266,-0.0988,76,85,603,35.761285,139.814,2.92292370772
1565453927654,-0.1764,-1.225,9.702,0.4864,-0.3648,-0.2204,76,85,603,35.761285,139.814,2.71584158443
1565453927667,-0.2646,-1.2152,9.7706,0.6156,0.1444,-0.1596,71,64,588,35.761285,139.814,2.71584158443
1565453927682,-0.245,-1.225,9.6432,-0.2128,0.2052,-0.0912,71,64,588,35.761285,139.814,2.71584158443
1565453927695,-0.2254,-1.1956,9.6432,0.0,-0.1824,-0.228,71,64,588,35.761285,139.814,2.71584158443
1565453927709,-0.1666,-1.2642,9.7608,-0.1444,-0.2204,0.0532,71,64,588,35.761285,139.814,2.71584158443
1565453927723,-0.2254,-1.1956,9.7608,-0.0988,-0.1824,0.2356,71,64,588,35.761285,139.814,2.71584158443
1565453927737,-0.1764,-1.2838,9.7314,0.0532,-0.1216,-0.1672,71,64,588,35.761285,139.814,2.71584158443
1565453927751,-0.2156,-1.2054,9.6432,0.3268,-0.038,-0.1748,63,74,593,35.761285,139.814,2.84234633799
1565453927809,-0.1764,-1.3132,9.8196,-0.2888,0.3496,0.1824,63,74,593,35.761285,139.814,2.84234633799
1565453927822,-0.2646,-1.1956,9.5942,-0.0836,-0.0152,-0.0684,63,74,593,35.761285,139.814,2.84234633799
1565453927836,-0.1666,-1.2936,9.7216,0.0,-0.5928,0.2052,63,74,593,35.761285,139.814,2.84234633799
1565453927850,-0.2156,-1.2152,9.6922,-0.1976,-0.0076,-0.418,66,84,601,35.761285,139.814,2.93575847549
1565453927863,-0.196,-1.274,9.702,0.076,-0.1216,0.3192,66,84,601,35.761285,139.814,2.93575847549
1565453927877,-0.2058,-1.1956,9.7608,-0.0076,0.1748,-0.0912,66,84,601,35.761285,139.814,2.93575847549
1565453927891,-0.2156,-1.1564,9.6138,-0.0304,-0.3344,0.494,66,84,601,35.761285,139.814,2.93575847549
1565453927905,-0.2254,-1.2642,9.6922,0.1368,0.0608,-0.722,66,84,601,35.761285,139.814,2.93575847549
1565453927967,-0.245,-1.3034,9.751,0.1064,-0.19,-0.266,66,84,601,35.761285,139.814,2.94643422647
1565453927982,-0.2548,-1.2544,9.702,-0.2508,-0.3648,-0.5928,71,86,596,35.761285,139.814,2.94643422647
1565453927996,-0.2352,-1.1956,9.751,-0.2052,-0.0684,0.1444,71,86,596,35.761285,139.814,2.94643422647
1565453928010,-0.2058,-1.323,9.7314,0.038,-0.1444,-0.0304,71,86,596,35.761285,139.814,2.94643422647
1565453928025,-0.1372,-1.1956,9.7608,-0.19,-0.3344,-0.3192,71,86,596,35.761285,139.814,2.94643422647
1565453928039,-0.1274,-1.2152,9.8196,0.2128,-0.228,0.6536,71,86,596,35.761285,139.814,2.94643422647
1565453928058,-0.2352,-1.2152,9.7706,0.0,0.4332,-0.2128,76,82,598,35.761285,139.814,2.88791855745
1565453928111,-0.1666,-1.2544,9.7706,0.0228,0.1444,-0.0988,76,82,598,35.761285,139.814,2.88791855745
1565453928126,-0.2548,-1.3034,9.7216,-0.342,-0.1824,0.0684,76,82,598,35.761285,139.814,2.88791855745
1565453928140,-0.1764,-1.2348,9.7412,-0.2128,0.0,0.5624,76,82,598,35.761285,139.814,2.88791855745
1565453928155,-0.2352,-1.176,9.7804,-0.2584,0.4332,0.1976,65,95,592,35.761285,139.814,3.05485431491
1565453928169,-0.147,-1.2544,9.6432,0.0,0.3496,-0.3648,65,95,592,35.761285,139.814,3.05485431491
1565453928184,-0.1862,-1.2054,9.653,0.304,-0.3268,0.0456,65,95,592,35.761285,139.814,3.05485431491
1565453928198,-0.2352,-1.1956,9.8392,-0.1368,-0.3572,-0.4712,65,95,592,35.761285,139.814,3.05485431491
1565453928265,-0.2352,-1.2544,9.8294,0.0076,0.3496,0.2584,65,95,592,35.761285,139.814,3.03447733024
1565453928280,-0.1764,-1.1956,9.8,-0.0304,-0.2128,-0.5548,64,93,596,35.761285,139.814,3.03447733024
1565453928294,-0.2548,-1.1858,9.6334,0.0988,-0.0988,-0.5472,64,93,596,35.761285,139.814,3.03447733024
1565453928308,-0.2352,-1.2152,9.7314,0.3192,0.0912,0.1748,64,93,596,35.761285,139.814,3.03447733024
1565453928322,-0.2058,-1.2348,9.6628,-0.2812,0.1976,-0.2812,64,93,596,35.761285,139.814,3.03447733024
1565453928337,-0.196,-1.274,9.702,0.1444,-0.076,0.114,64,93,596,35.761285,139.814,3.03447733024
1565453928351,-0.2548,-1.274,9.5648,-0.0456,0.3496,0.3952,56,89,595,35.761285,139.814,3.00385646263
1565453928393,-0.2156,-1.3034,9.653,0.1748,0.2432,0.0988,56,89,595,35.761285,139.814,3.00385646263
1565453928408,-0.2352,-1.2152,9.5942,-0.266,-0.38,-0.0912,56,89,595,35.761285,139.814,3.00385646263
1565453928422,-0.2548,-1.225,9.8392,-0.1596,-0.2128,0.0836,56,89,595,35.761285,139.814,3.00385646263
1565453928436,-0.2646,-1.2838,9.947,0.1064,-0.038,0.0608,56,89,595,35.761285,139.814,3.00385646263
1565453928450,-0.1862,-1.274,9.7706,0.19,-0.1672,-0.1596,57,71,602,35.761285,139.814,2.83188970905
1565453928465,-0.1862,-1.4014,9.8098,-0.0684,0.076,0.266,57,71,602,35.761285,139.814,2.83188970905
1565453928479,-0.1862,-1.3034,9.6824,0.19,-0.114,-0.2736,57,71,602,35.761285,139.814,2.83188970905
1565453928497,-0.245,-1.176,9.7314,0.152,0.1292,-0.1292,57,71,602,35.761285,139.814,2.83188970905
1565453928529,-0.1568,-1.225,9.6824,0.1976,-0.19,-0.0532,57,71,602,35.761285,139.814,2.83188970905
1565453928543,-0.2646,-1.2152,9.6432,0.19,-0.3268,0.3268,63,91,588,35.761285,139.814,3.01461986398
1565453928557,-0.1862,-1.274,9.6432,-0.1444,0.2128,-0.1976,63,91,588,35.761285,139.814,3.01461986398
1565453928571,-0.2058,-1.2446,9.8,-0.0228,-0.2432,-0.4256,63,91,588,35.761285,139.814,3.01461986398
1565453928585,-0.1568,-1.3622,9.6628,0.152,-0.1216,-0.1976,63,91,588,35.761285,139.814,3.01461986398
1565453928598,-0.1764,-1.372,9.555,0.0912,-0.038,0.114,63,91,588,35.761285,139.814,3.01461986398
1565453928613,-0.2058,-1.2642,9.7412,0.3648,-0.1064,-0.0988,63,91,588,35.761285,139.814,3.01461986398
1565453928626,-0.245,-1.2544,9.6334,0.076,0.4484,0.038,63,91,588,35.761285,139.814,3.01461986398
1565453928686,-0.1764,-1.2936,9.8882,-0.0684,0.0152,-0.418,77,81,599,35.761285,139.814001667,2.87322644268
1565453928700,-0.2254,-1.323,9.6824,-0.038,-0.0152,0.2964,77,81,599,35.761285,139.814001667,2.87322644268
1565453928714,-0.2548,-1.3132,9.6138,0.2356,0.0228,0.342,77,81,599,35.761285,139.814001667,2.87322644268
1565453928728,-0.2842,-1.2348,9.7216,-0.0684,-0.1064,0.3116,77,81,599,35.761285,139.814001667,2.87322644268
1565453928742,-0.2548,-1.2642,9.751,0.1596,-0.1368,0.0912,68,80,596,35.761285,139.814001667,2.88869858849
1565453928755,-0.1764,-1.2544,9.751,-0.152,-0.0684,0.19,68,80,596,35.761285,139.814001667,2.88869858849
1565453928769,-0.1862,-1.274,9.6726,0.1824,0.1748,0.1444,68,80,596,35.761285,139.814001667,2.88869858849
1565453928783,-0.147,-1.2348,9.6824,-0.2736,0.2812,-0.6688,68,80,596,35.761285,139.814001667,2.88869858849
1565453928830,-0.2646,-1.2152,9.849,0.2812,-0.0228,-0.2964,68,80,596,35.761285,139.814001667,2.88869858849
1565453928844,-0.1372,-1.2642,9.7804,0.114,0.456,-0.1976,73,90,591,35.761285,139.814001667,2.98804887105
1565453928858,-0.2548,-1.3426,9.8588,-0.266,-0.0532,0.0,73,90,591,35.761285,139.814001667,2.98804887105
1565453928872,-0.245,-1.2446,9.8,-0.0836,-0.076,-0.0456,73,90,591,35.761285,139.814001667,2.98804887105
1565453928886,-0.2842,-1.2446,9.898,-0.0608,-0.114,-0.2356,73,90,591,35.761285,139.814001667,2.98804887105
1565453928900,-0.2058,-1.3034,9.7216,-0.1444,0.2356,-0.0456,73,90,591,35.761285,139.814001667,2.98804887105
1565453928914,-0.2156,-1.2838,9.6824,0.0836,-0.684,0.4028,73,90,591,35.761285,139.814001667,2.98804887105
1565453928933,-0.3038,-1.225,9.7804,0.0988,0.0304,-0.494,73,90,591,35.761285,139.814001667,2.98804887105
1565453928983,-0.196,-1.2348,9.8588,-0.2052,0.1292,0.4712,80,72,595,35.761285,139.814001667,2.75884914374
1565453928997,-0.1568,-1.176,9.849,0.076,0.0456,-0.076,80,72,595,35.761285,139.814001667,2.75884914374
1565453929011,-0.2254,-1.1564,9.7412,0.1444,0.3192,0.0836,80,72,595,35.761285,139.814001667,2.75884914374
1565453929026,-0.1372,-1.2642,9.6334,0.2736,-0.19,0.1292,80,72,595,35.761285,139.814001667,2.75884914374
1565453929039,-0.2352,-1.3524,9.6922,-0.1216,0.1292,0.2128,72,82,593,35.761285,139.814001667,2.89938406648
1565453929053,-0.1764,-1.2348,9.751,-0.0304,0.152,-0.4484,72,82,593,35.761285,139.814001667,2.89938406648
1565453929070,-0.2352,-1.274,9.8098,0.0304,-0.5548,-0.0532,72,82,593,35.761285,139.814001667,2.89938406648
1565453929171,-0.1764,-1.176,9.6824,0.0304,-0.1672,-0.266,72,82,593,35.761285,139.814001667,2.81984209919
1565453929184,-0.2254,-1.2446,9.7216,0.7676,-0.0228,-0.0836,73,75,596,35.761285,139.814001667,2.81984209919
1565453929205,-0.1862,-1.274,9.8098,-0.0456,0.0228,0.1064,73,75,596,35.761285,139.814001667,2.81984209919
1565453929221,-0.1666,-1.323,9.8196,0.0076,-0.0076,-0.1368,73,75,596,35.761285,139.814001667,2.81984209919
1565453929236,-0.2548,-1.1858,9.8098,-0.1596,-0.2584,0.3724,57,72,591,35.761285,139.814001667,2.84098698355
1565453929252,-0.2744,-1.2446,9.8294,0.1596,-0.2964,0.0912,57,72,591,35.761285,139.814001667,2.84098698355
1565453929266,-0.1764,-1.2936,9.7804,0.076,0.1064,-0.2052,57,72,591,35.761285,139.814001667,2.84098698355
1565453929353,-0.2352,-1.225,9.7608,-0.0152,-0.7068,0.0228,57,72,591,35.761285,139.814001667,2.88177828374
1565453929367,-0.2744,-1.225,9.7118,0.1748,-0.1672,-0.4864,78,82,599,35.761285,139.814001667,2.88177828374
1565453929383,-0.2744,-1.3034,9.7804,0.2204,0.2204,0.3344,78,82,599,35.761285,139.814001667,2.88177828374
1565453929402,-0.2646,-1.1858,9.6824,-0.3344,-0.4256,-0.2736,78,82,599,35.761285,139.814001667,2.88177828374
1565453929419,-0.3038,-1.3328,9.8882,0.0988,-0.0228,0.0988,78,82,599,35.761285,139.814001667,2.88177828374
1565453929435,-0.2548,-1.3818,9.849,0.1748,-0.0228,0.6308,73,60,597,35.761285,139.814001667,2.66846665546
1565453929451,-0.2548,-1.225,9.6922,-0.2052,0.114,-0.5852,73,60,597,35.761285,139.814001667,2.66846665546
1565453929532,-0.2058,-1.2152,9.7216,0.1748,-0.418,0.9272,73,60,597,35.761285,139.814001667,2.90298333108
1565453929545,-0.2548,-1.3622,9.7608,0.0988,0.2356,0.0228,83,85,605,35.761285,139.814001667,2.90298333108
1565453929565,-0.2352,-1.3034,9.7902,0.4256,0.532,-0.4256,83,85,605,35.761285,139.814001667,2.90298333108
1565453929578,-0.2744,-1.2838,9.7118,-0.0684,0.0456,-0.4104,83,85,605,35.761285,139.814001667,2.90298333108
1565453929593,-0.1666,-1.176,9.7608,-0.2356,0.0912,-0.3952,83,85,605,35.761285,139.814001667,2.90298333108
1565453929610,-0.2352,-1.1074,9.7118,-0.1976,-0.1216,-0.3724,83,85,605,35.761285,139.814001667,2.90298333108
1565453929629,-0.2254,-1.2838,9.653,0.0912,-0.0456,0.0228,83,85,594,35.761285,139.814001667,2.77289675093
1565453929679,-0.2058,-1.2936,9.6236,-0.2356,-0.038,0.0608,69,69,594,35.761285,139.814001667,2.77289675093
1565453929692,-0.2254,-1.2348,9.6138,-0.0988,-0.1976,-0.228,69,69,594,35.761285,139.814001667,2.77289675093
1565453929706,-0.2646,-1.2446,9.8392,0.0608,-0.4256,-0.418,69,69,594,35.761285,139.814001667,2.77289675093
1565453929720,-0.196,-1.1368,9.7118,-0.1672,0.0228,0.0,69,69,594,35.761285,139.814001667,2.77289675093
1565453929741,-0.2156,-1.2446,9.6922,0.1216,-0.6764,0.0988,67,81,586,35.761285,139.814001667,2.90184954472
1565453929753,-0.147,-1.2642,9.751,0.076,0.0684,0.1292,67,81,586,35.761285,139.814001667,2.90184954472
1565453929770,-0.2352,-1.3328,9.6334,-0.1824,0.0076,-0.1672,67,81,586,35.761285,139.814001667,2.90184954472
1565453929833,-0.2058,-1.2838,9.6726,0.0532,0.4636,-0.342,67,81,586,35.761285,139.814001667,2.87322644268
1565453929850,-0.196,-1.2838,9.6922,0.1444,0.2356,-0.38,77,81,596,35.761285,139.814001667,2.87322644268
1565453929867,-0.245,-1.2642,9.8392,0.2964,0.1672,-0.2888,77,81,596,35.761285,139.814001667,2.87322644268
1565453929880,-0.2156,-1.225,9.6628,0.0684,0.114,-0.2356,77,81,596,35.761285,139.814001667,2.87322644268
1565453929898,-0.2744,-1.3426,9.7216,-0.114,0.5168,0.152,77,81,596,35.761285,139.814001667,2.87322644268
1565453929913,-0.1862,-1.2642,9.7902,0.076,0.0304,-0.1824,77,81,596,35.761285,139.814001667,2.87322644268
1565453929927,-0.2548,-1.1858,9.6334,-0.0532,-0.2736,0.2128,77,88,597,35.761285,139.814001667,2.95624470359
1565453929982,-0.2842,-1.3132,9.6726,0.456,0.2736,0.4104,77,88,597,35.761285,139.814001667,2.95624470359
